TRACK_ID	ARTIST_ID	ALBUM_ID	PATH	DURATION	TAGS
track_1415943	artist_348602	album_165293	43/1415943.mp3	232.3	mood/theme--dream
track_1416136	artist_486550	album_165307	36/1416136.mp3	30.9	mood/theme--advertising, background, documentary, soundscape
track_1416334	artist_463893	album_165324	34/1416334.mp3	39.3	mood/theme--corporate, happy, motivational
track_1419768	artist_467873	album_165630	68/1419768.mp3	201.0	mood/theme--dark
track_1419782	artist_438910	album_165634	82/1419782.mp3	233.4	mood/theme--melancholic, slow
track_1419791	artist_497141	album_165639	91/1419791.mp3	152.6	mood/theme--adventure, epic
track_1420416	artist_497198	album_165677	16/1420416.mp3	155.4	mood/theme--deep, funny, happy
track_1420445	artist_497198	album_165677	45/1420445.mp3	173.0	mood/theme--happy, summer
track_1420470	artist_490851	album_165678	70/1420470.mp3	185.1	mood/theme--deep
track_1420499	artist_497198	album_165681	99/1420499.mp3	186.6	mood/theme--deep, happy, summer
track_1420506	artist_497198	album_165681	06/1420506.mp3	142.4	mood/theme--happy, summer
track_1420520	artist_497200	album_165682	20/1420520.mp3	188.6	mood/theme--deep, summer
track_1420529	artist_497202	album_165684	29/1420529.mp3	219.4	mood/theme--deep, summer
track_1420539	artist_497202	album_165684	39/1420539.mp3	166.9	mood/theme--deep, summer
track_1420555	artist_497202	album_165686	55/1420555.mp3	211.0	mood/theme--deep, summer
track_1420556	artist_497202	album_165686	56/1420556.mp3	184.0	mood/theme--deep, emotional, summer
track_1420560	artist_497202	album_165686	60/1420560.mp3	192.0	mood/theme--deep, summer
track_1420604	artist_497203	album_165689	04/1420604.mp3	194.0	mood/theme--deep
track_1420623	artist_497203	album_165691	23/1420623.mp3	224.7	mood/theme--deep
track_1420653	artist_480599	album_165703	53/1420653.mp3	94.0	mood/theme--documentary, emotional
track_1420688	artist_490858	album_165693	88/1420688.mp3	222.3	mood/theme--deep, summer
